ཚིག,110736
འགྲོ,108706
ཤིང,108591
 །,108309
རྒྱུ,106001
སྐྱེས,105814
བྱུང,105728
སྐད,105610
དམ,105398
གོ,104582
དེས,104180
བཤད,104106
ཐ,101253
ཅི,100495
རྫོགས,98162
ལོ,97841
བཞི,96704
ལྷ,96437
བདེ,95729
ཕྱོགས,95375
ཚུལ,95128
ཡིད,94609
རིག,94049
རྒྱ,94005
ལམ,93805
སློང,93471
ཡེ,90741
མཆོག,90622
འཇུག,90042
དགའ,89370
བའོ,89081
ག,88925
དུས,88069
ཆགས,87706
སྦྱིན,86870
སྟོན,86831
འབྲས,85814
བཅས,85643
ཉེ,84980
གྲུབ,83967
ཁ,82946
ལག,82227
བསམ,82214
སྣང,81821
མེ,81785
ཁམས,80280
རྟོག,78910
སྙིང,78697
ཐོབ,78445
དམིགས,77575
ངེས,77196
ར,76496
ཁོ,76325
མའི,75905
སྦྱོར,75842
སྔགས,75173
ཡུལ,74884
ལྔ,72284
ཀ,71670
རྟོགས,71529
རྩ,71090
དད,71052
ནམ,70958
གལ,69666
མཛད,69311
སྨྲས,68223
བཅུ,68126
འདུ,67331
རྟག,66519
ཆེ,66318
ནང,66038
ཨ,65366
འོད,64367
ཙམ,64327
དྲུག,64215
སྡུག,63958
མྱེད,63027
མཆོད,62756
ངན,62599
རེ,61657
མྱི,61070
ཤིན,60845
སྣ,60204
མཐའ,60165
སྒྲ,60078
བྱིན,59651
འདིར,59587
ཡ,59579
ཐོས,59342
གསོལ,58616
ཕྱི,58441
ཁྱད,58411
ཏ,58087
བྲལ,58058
ཚད,57905
སུམ,57739
བརྒྱད,57486
འདུས,55986
སྒྲུབ,55874
སྲིད,55629
ད,55109
སྔོན,55105
ཉོན,55078
སྐུ,54959
རིམ,54863
མར,54454
བླ,54384
ཡོན,54031
ཆུ,53936
པོར,53702
གཏན,53409
གསལ,53173
མཉམ,52151
བསྐྱེད,51823
ཁྱོད,51801
སྦྱར,51546
ཟད,51492
བསྔལ,51381
རི,51359
མོངས,51304
འཕགས,51070
ཉི,50905
ཡིས,50431
སློབ,50032
ཞུགས,50017
ལྷག,49507
མཐུན,49285
སྙམ,49163
ལགས,49002
ཏིང,48936
མིག,48861
རུང,48336
རིན,48294
འདྲ,48051
གེ,48004
ཤ,47736
ཟླ,47466
ལེགས,47245
ཏན,47065
མང,46908
དྲི,46815
བསྒོམ,46597
ཐབས,45504
ནུས,45441
ཞི,45223
སྨོས,44687
ཕན,44670
ངེ,44618
མཁྱེན,44383
སྒོ,44112
ཉེས,43666
མཁའ,42906
ཡན,42873
དཔལ,42762
བསྒྲུབ,42708
གནོད,41548
སྟོབས,41283
ཉམས,41268
པོས,41265
རེག,41138
རུ,40624
འདུན,40426
བཀའ,40306
བྱེ,40075
འཚལ,39674
ལན,39474
གསང,39422
སྨྲ,39253
དེར,39100
མིང,38682
འབྲེལ,38605
ཟེར,38439
ཆ,38193
བློ,37853
སོར,37602
གཞག,37499
བརྒྱ,37300
རྒྱུད,37137
བཟང,36906
ནད,36761
སྔ,36520
བདུན,36491
མྱ,36474
དྲན,36369
སྩལ,36300
ལེན,36130
ལོག,36008
བདེན,35842
ཚིགས,35766
ཐུགས,35690
ལྟུང,34982
ཕུང,34979
སྤངས,34928
ང,34922
རྐྱེན,34770
འཇིགས,34698
སོང,34680
མིན,34642
སྙོམས,34542
ཏོག,34495
ཟག,34449
དཔག,34269
གོས,34249
རླུང,34182
ཆོ,34144
མཆིས,34013
ཆུང,33935
གྲངས,33861
ཁྱིམ,33150
སྐབས,33149
ཁྱབ,33114
ཆད,33078
ཉན,33012
འོག,33010
མཁས,32954
གཞི,32950
ལའོ,32819
གཟུང,32677
ནོར,32392
ལྷན,32315
ལྷའི,31987
ཚོར,31586
ཏི,31334
ཤིག,31213
བརྩོན,31093
རིང,31043
བདུད,30965
བསོད,30711
བརྟེན,30553
མདོ,30454
དཀར,30438
འདུག,30387
མཐར,29997
ཁྲིམས,29996
སྨིན,29682
བསྡུས,29658
ཧ,29461
བཟླས,29153
འདིས,29133
པའམ,28961
ཐེག,28961
དབུས,28921
སྐྱེད,28679
དཔོན,28399
དཔའི,28188
གར,28024
སྔར,28016
བུར,27955
འམ,27847
ངག,27692
རྩེ,27666
དཔེར,27549
མོས,27454
བཅད,27434
བཞུགས,27420
ཐར,27401
བཟོད,27401
སྟེང,27378
ཕྲག,27186
ཟ,26599
འགྲུབ,26493
གསུང,26423
ཟིན,26344
མཚུངས,26297
གྲོལ,26229
སྡེ,25982
རྒྱུན,25703
འོ,25678
འོང,25609
བརྟན,25351
སྲོག,25247
ཟས,25173
བི,25069
བཟུང,25033
མུ,24937
ནམས,24931
རྙེད,24875
སྨན,24872
རྐང,24393
ལྡོག,24290
འཕྲུལ,24261
ཁང,24175
ལུང,24042
སམ,24037
།། །།,23842
མཚམས,23646
གཡས,23626
སྤྱན,23611
བླངས,23601
བགྱི,23393
འོངས,23237
འོན,23218
ཐལ,23180
བསྙེན,23177
ཚངས,23152
ཤི,23051
ཁྲོ,23038
སྤང,23020
གཡོན,22915
ཞལ,22855
བྲག,22698
བརྟགས,22523
མྱོང,22334
བག,22252
མས,22116
བོན,21906
ཕྱེད,21795
སྡིག,21701
གཏོགས,21684
བུད,21642
ཕྱུག,21618
དོག,21594
སྤྱད,21576
བཙུན,21557
ལོངས,21512
ཕྲ,21510
ཡིག,21473
དམར,21452
བསམས,21261
བསླབ,21142
དགོངས,21093
གྲགས,20863
ཅུ,20786
བསྐུར,20754
སྨོན,20754
གཉེན,20732
སྐྱོན,20669
གོང,20669
འགལ,20633
འབར,20521
ཐོགས,20476
ཅག,20424
འཇམ,20423
དགོས,20329
ཕྲེང,20304
འགའ,20300
སྤོང,20218
འཆི,20202
འདུལ,20162
ཆུད,20042
ཐག,20025
སེར,19877
ཕྱེ,19810
དཀའ,19772
སྙེད,19744
རྒྱན,19655
ཙ,19642
སྤྲུལ,19595
བུམ,19555
བསྐོར,19547
བཏང,19512
གྲོང,19468
རྫས,19413
མཆེད,19150
གཙོ,19106
ཡས,18927
ཤུ,18800
བཞག,18605
བོར,18573
གཅོད,18441
ཁུ,18381
སྦྱོང,18312
སྒྱུ,18267
གཡོ,18174
བརྒྱན,18164
མཛེས,17982
ཐོག,17971
སྤྱི,17806
ལྟོས,17788
བགྱིད,17702
བསྒོམས,17656
སླད,17483
འགྲུས,17473
རྡུལ,17339
ནུ,17278
ཐུབ,17232
ཤར,17225
ཁྱེར,17186
རྩི,17160
འཕེལ,17157
སྡོམ,17074
ཛ,16992
སླར,16947
མདོག,16903
བྲམ,16897
གསེར,16869
བཏགས,16821
བཅིངས,16777
ནག,16727
ཕུན,16710
བལྟ,16698
མགོ,16584
དགུ,16546
ཁྲག,16461
ཀུ,16432
པྲ,16426
སྣོད,16397
བའམ,16348
ཚ,16260
འཆད,16259
འགོག,16219
མཚོན,16175
ནའོ,16041
སྒྲིབ,16039
བཟློག,16017
ལི,15959
བྱམས,15933
ཁོང,15910
འཐོབ,15866
བསྐལ,15823
ཆེར,15810
བསྡུ,15732
གཙུག,15633
འཁྲུལ,15602
ལེ,15600
ཐུག,15590
མཚོ,15573
ཐིག,15363
ཞེན,15351
བསྒྱུར,15309
སྡང,15258
དཔེ,15241
གུ,15223
ནུབ,15178
ཁྱེད,15171
ཐེ,15136
ཟབ,15134
བརྟག,15118
དབེན,15101
བཅོས,15076
ཅུང,15027
འཆང,15012
ཆེས,14972
གཏོང,14939
སྲེག,14916
ཁས,14842
བོས,14838
བྱའི,14673
བཏབ,14573
གདོན,14521
སེལ,14492
རྟ,14478
མཁའི,14455
བསྟོད,14411
ཉིན,14244
སྲུང,14233
མྱུར,14176
བུས,14102
གཞོན,14068
བཟའ,14007
གཟིགས,13990
བརྩམས,13664
ཆར,13661
ཚོམ,13655
རྟགས,13583
དྲང,13573
སྙད,13560
ཐུན,13552
མཁན,13536
གཟུངས,13525
འདྲེས,13478
བྲི,13441
བཀོད,13366
གཞུག,13359
མའོ,13295
མདུན,13291
བཅུག,13237
ལྕགས,13171
རས,13148
འཇོམས,13138
རིམས,13056
མཐུ,13028
རྫུ,12955
གསོ,12950
ཞག,12943
ཚུན,12932
ཕྱིས,12881
བྱད,12875
འདབ,12861
ཧེ,12736
གཙང,12719
ཞབས,12695
དགོད,12695
དྲག,12692
བསྲུང,12610
མོད,12601
ཕུལ,12562
ཨུ,12560
བསལ,12495
འཚོ,12428
དགས,12336
གཉི,12318
བརླབས,12272
གཏོར,12270
ཟེ,12231
གྲོས,12228
གླང,12222
པུ,12177
ཀྱེ,12134
སེང,12056
བཀུར,11956
ཅེ,11948
རལ,11865
དུག,11840
ལང,11626
བསྐྱོད,11626
གཞུང,11616
བྱར,11598
སྤྲིན,11565
རྫོབ,11518
ཚལ,11485
སྒོམ,11479
ལྷུང,11478
འདོགས,11404
རིས,11393
གུས,11265
དབུལ,11226
ངས,11223
མུག,11197
འགྲེལ,11165
འགག,11120
ཕོ,11106
སའི,11060
མཉན,11001
སྤྲོས,10998
གཏི,10983
ཡོ,10954
པི,10944
སྲེད,10899
དགག,10832
སྲིན,10832
བསྟེན,10782
སྤྲོ,10759
མགོན,10752
མཛོད,10742
དབུ,10733
མདོར,10726
སྨད,10715
སྙན,10654
དོར,10567
སྲས,10549
ཕྱུང,10541
གམ,10528
རྨོངས,10527
འབའ,10517
བླང,10515
ཞུ,10482
ཁྲི,10418
སྟན,10352
མན,10317
ངུ,10316
འདའ,10273
གདབ,10246
ཀླུ,10225
བསྒྲུབས,10160
ལོང,10030
ཨེ,9990
གའི,9946
འཇོག,9919
སྐལ,9917
རྨི,9868
གྲི,9841
བརྙན,9807
རམ,9782
དྲ,9780
བྱིས,9753
མཐོ,9678
གོམས,9645
དབུགས,9642
བགྱིས,9637
མངའ,9623
གླིང,9615
ཀའི,9603
དྭ,9595
སྤོས,9570
ཧི,9567
མོང,9486
འཐད,9481
གནང,9474
ལྔའི,9453
འབྲུ,9407
འབབ,9382
ངམ,9359
གཞལ,9353
བསྔགས,9306
ཚུར,9298
ལྟེ,9297
འོས,9284
ཨི,9280
ཐོད,9265
གདགས,9260
ཆེད,9256
ཉ,9234
སྡུད,9175
ནར,9175
བྲིས,9172
གཤིན,9141
ཀར,9140
བསྐུལ,9135
བལྟས,9081
འདྲེན,9035
གདན,9019
ཞུས,8948
ཕྲད,8825
སྐྱོང,8784
ཤས,8763
ཉལ,8753
གྲོགས,8683
སྐྱབས,8645
རྩོད,8636
སྒྱུར,8631
སྒྲས,8610
ཐོ,8595
ལངས,8586
དྲིལ,8568
འབུམ,8553
ཁྲོད,8536
ཏྲ,8509
རུས,8446
གདུང,8424
དྲིས,8413
ཚོལ,8376
རྒྱུར,8328
མུན,8304
སར,8299
སྐྲ,8294
ཅང,8258
ལྕེ,8210
དྲུང,8171
ཤེ,8146
རློམ,8067
མལ,8002
འདེབས,7929
དམན,7911
དོགས,7899
ཚང,7811
ལུགས,7788
བོང,7779
བབ,7777
ཡུན,7725
ཟོས,7712
སྟེགས,7692
འབད,7689
གནོན,7678
བརླབ,7661
འགགས,7658
གདོང,7630
གཉེར,7609
ངང,7601
གདུལ,7558
གཏམ,7511
བཟེད,7463
དུར,7431
དཀོན,7387
བཤེས,7379
སྦོམ,7370
བསྒོ,7347
འདོན,7329
སྐུར,7319
ཆང,7317
བསགས,7296
སི,7238
མཉེས,7235
།,7227
སྦྱངས,7200
མཛུབ,7191
ནགས,7156
བམ,7154
བརྟུལ,7150
འཕོ,7144
གྲུ,7111
བཀག,7086
གཟི,7044
བཅའ,7024
ཚོད,7022
བསྣམས,7019
བགེགས,7017
འཁྲུགས,6988
བརྐྱང,6984
སྐར,6983
ལོགས,6981
ཡུམ,6933
བཏུང,6891
ཤོག,6883
བཅིང,6857
ལྷོ,6833
མནན,6829
ཟིལ,6814
འབྲིང,6769
ཀླུང,6766
པད,6764
སྦྲང,6751
སྣའི,6740
བཀྲ,6723
པའང,6719
ལའང,6692
ཟུང,6663
བཅོ,6612
འཚང,6605
སྲོང,6599
ཤིས,6597
ཅིར,6594
གསོད,6584
མོར,6562
བེ,6557
རྗོད,6554
སྒྲོལ,6542
བརྩེ,6526
མཚར,6525
བོད,6523
བརྡ,6515
སྦྲུལ,6511
བརྫུན,6468
སྒྲའི,6459
དཔུང,6419
ནན,6397
ཕམ,6390
ཁྲུས,6389
དྲངས,6361
ཡངས,6352
ཀི,6319
ཕལ,6296
གྲོ,6280
རླབས,6245
རྩོམ,6205
མཇུག,6204
ཤུགས,6201
གདུགས,6188
གླེང,6171
སྐྲག,6170
ཞགས,6167
དར,6102
ཝ,6081
བཞིར,6067
འབྲང,6046
ཉུང,6032
ལོས,6011
བད,5990
ཙི,5975
སྦྱང,5937
དུད,5929
མདའ,5914
དུང,5907
སྟེར,5906
སྒྲོ,5905
བརྗིད,5888
བསྔོ,5880
དི,5869
ཀན,5855
བླུགས,5786
འཕྲོ,5782
རྒ,5772
རྨ,5771
འདྲི,5770
འཆར,5755
གཉིད,5747
ལྡང,5735
སྐྱོ,5730
དན,5716
ལུ,5702
གྲང,5700
འཁོད,5688
ལོན,5677
སྤུ,5653
གླུ,5647
འཕྲོག,5640
བསྐོལ,5620
དོང,5595
རྩོལ,5593
ལའི,5587
འཆིང,5557
བཤགས,5529
མགྲིན,5522
ངའི,5516
ཚིམ,5511
ནེ,5488
དགུག,5466
ཚོན,5465
ཚོང,5447
ཏིལ,5447
མཁྲིས,5439
ནའི,5430
ཕྲིན,5402
ལྕི,5397
དུམ,5390
ཐུང,5377
མྱིག,5353
བཟངས,5352
གདུག,5347
རྒོལ,5333
རྔ,5326
བདུག,5264
མཆི,5237
མཐེ,5218
རྒྱུས,5191
རྒྱའི,5172
ཡབ,5164
ཚེས,5160
ཀོ,5138
འཛམ,5120
དཔས,5117
རྒྱའོ,5080
རྒོད,5054
དགོན,5052
དྲོ,5046
བཙལ,5037
བྲང,5034
མགུ,5032
འཁྲུག,5017
འདོར,4986
བྱུག,4984
ཐང,4981
ནུར,4977
སྤོབས,4968
གཡོགས,4960
གློ,4927
ཕུར,4897
སུན,4877
རྫུན,4869
རབས,4851
སྒྲོགས,4845
ཅར,4834
བསད,4829
གཅད,4829
འཚེ,4828
དེང,4803
བསིལ,4801
བཀུག,4782
ཕག,4782
སྐོམ,4779
གདམས,4775
ལྟོ,4761
ལྔས,4745
རྒྱབ,4744
ཁུང,4733
ལྗང,4723
གཏུམ,4710
འཐབ,4671
འཐུན,4667
ཀྱུ,4660
སྔོ,4658
སྐྱ,4650
བཞིས,4648
སྣུམ,4648
ཛི,4625
མངལ,4600
འཕང,4589
བཞེད,4588
ཆུས,4585
བལ,4573
བསྲེགས,4549
ཞིམ,4547
སྟག,4544
བརྩེགས,4543
འཐུང,4538
དངུལ,4533
སྲང,4522
ཟུག,4503
གཏང,4497
སྲ,4493
བཀང,4489
ཉེར,4485
རྩུབ,4483
སྒྲོན,4476
བྱི,4447
བསྡམས,4438
ཧོ,4435
སླུ,4433
པགས,4380
འཁྱུད,4379
ཤྭ,4376
འགྲིབ,4351
ཆོད,4344
ཞོ,4337
རྒན,4318
བགོས,4317
འབེབས,4299
མྱོས,4288
གྱེན,4286
ལྷགས,4256
ཕབ,4243
བགྲང,4240
བརྒྱུད,4234
དབབ,4218
སྟི,4215
རག,4184
སྐྱོབ,4183
གས,4178
ཉམ,4167
འགྱོད,4164
པན,4162
ཐབ,4149
ཆོག,4142
ལིང,4138
བློན,4137
མྱུ,4124
ངོས,4122
ཚན,4119
སྣམ,4114
བགྲོད,4112
ཏོར,4112
བཟད,4106
ཀློག,4088
མཐའི,4079
དྲོད,4072
སེ,4063
འདྲའོ,4058
ཁྲུ,4054
གཡེང,4030
འཛག,4028
ཤོ,4027
སད,4016
རྐུན,4004
བཤང,3983
ཁྲིག,3973
རེས,3961
བྱོན,3938
ཁབ,3935
བལྟའོ,3934
ལྷུན,3933
འཕོས,3914
སྨོད,3895
མཐུས,3893
ཉིས,3863
གིར,3862
སྩོལ,3861
མཛའ,3839
བྱིངས,3836
བཀྲུ,3832
མཆེ,3831
ཟླུམ,3828
སླའོ,3826
བསྒྲགས,3816
སྤྱིར,3815
ཀེ,3804
བྱུགས,3785
རངས,3782
གཏེར,3781
ཁར,3776
ཚར,3776
ཟན,3766
རྩྭ,3753
འབྲལ,3744
སྟ,3740
སྟོད,3738
ཡུངས,3735
སྐུད,3729
རེངས,3696
ཤེལ,3694
མམ,3692
ཡལ,3685
བརྙེས,3674
བླུད,3638
ཟུར,3636
དུལ,3630
འགྲམ,3629
བབས,3626
ཤོས,3625
ཁྲོས,3623
གཤེད,3613
ཅོད,3610
སླ,3570
གཡོས,3568
བརྩམ,3547
བསྒྲིབས,3543
རྩིབས,3536
ཏམ,3532
ཐིམ,3531
ཧུ,3517
ཡུ,3513
ལྐོག,3511
འགོད,3505
ཀྲུང,3495
རགས,3492
གཞོལ,3491
སྡོང,3489
འང,3448
ཟློས,3422
སྐྱིལ,3418
བྲན,3406
བརྗེད,3405
མེས,3402
བསྲེག,3391
སྐམ,3379
རའི,3379
གུང,3369
ལྗོན,3367
མངར,3354
སྒོར,3353
ངལ,3350
འདུད,3342
བསླང,3331
ལྷས,3290
གཞུ,3264
གཏད,3263
ལྡིང,3259
སྦས,3243
༄༅༅། །,3222
།། ,3219
གཡོག,3210
འཐུངས,3202
གཟའ,3196
གསད,3183
གུར,3179
ཟློག,3178
འབུལ,3175
འཁྱིལ,3164
སྒེག,3154
གནག,3151
ཞུམ,3143
པུས,3142
ལྟས,3139
བཅུད,3139
ཡུག,3130
རྨད,3122
མཐིལ,3109
རིལ,3094
ཕྲན,3075
ཕུག,3070
གསར,3056
ཉིང,3048
ལར,3035
ཆག,3024
ལྔར,3001
གཡུལ,2996
བགོ,2996
ཁུར,2994
གྲ,2994
གན,2991
ནིང,2990
སྤེལ,2974
བསྲེས,2974
སོན,2966
ཕོངས,2946
གུད,2939
བསྐྲད,2924
འདམ,2912
རྫིང,2903
ཏྲི,2897
བསྲུངས,2894
སུས,2891
འཛུམ,2884
འགྱེད,2873
འཆལ,2868
རྩལ,2843
བཅུར,2836
མཆུ,2800
ཉེན,2799
འགྲོགས,2756
ཚུགས,2755
མདངས,2742
ཏིག,2721
གཅན,2720
ཟིང,2717
རློབ,2713
ཞོན,2708
ཐུར,2702
རྒལ,2700
སེན,2696
གྱ,2695
བསྔོས,2695
གཅིན,2691
མྱིང,2690
བའང,2684
ཟངས,2653
འཕེན,2652
ཁམ,2652
ནའང,2652
གདོད,2648
བཏུད,2648
ཞིབ,2645
སྲིང,2642
བསླབས,2637
གཞིར,2630
མྱང,2627
ནོན,2622
རྭ,2609
ལྡེ,2607
ངུར,2606
རྒྱང,2601
གཞོམ,2600
སྐོར,2593
ཕས,2583
བཙུགས,2570
ཆས,2569
དལ,2548
ཨོ,2538
རྫ,2525
བསྐུས,2513
རིབ,2505
བཞད,2500
གུག,2486
ཤའི,2484
སིལ,2479
ཟང,2478
སྲུངས,2471
སྒྲོག,2471
འབྲུམ,2467
ཤེད,2467
གྱོན,2460
གླེགས,2442
ཐད,2442
འཕངས,2441
ཤམ,2434
བཞེས,2428
རྩིག,2421
ཁོངས,2402
བཞེངས,2398
ཁྱི,2397
ལྷར,2394
འདོང,2393
བཅང,2393
རྐུ,2390
གདུངས,2386
བཙས,2381
རུངས,2370
སོས,2366
བཀྲུས,2364
ཙེ,2361
གཟར,2357
བློས,2357
ཆོམ,2356
མགུལ,2343
དམག,2343
ཀྲ,2337
གཏུགས,2330
འཕྲོས,2328
དགང,2324
བཤམས,2317
ཚེར,2302
བརྙས,2286
གྲིབ,2280
མདུད,2263
ཕུད,2255
ལྔའོ,2254
སྨིག,2246
ཁྲིད,2240
འགུགས,2237
ཟའི,2236
ཁྱུ,2235
བསྐུ,2230
གཅི,2227
ཚྭ,2220
གཅེར,2219
གློག,2212
བྲོ,2208
མདུང,2207
སྐྱུར,2202
ལྗོངས,2195
གའོ,2188
མཐོན,2180
བྱོས,2176
འཁྲུ,2174
མེར,2172
གཟིར,2171
ཏོན,2170
ཆའི,2150
ཀྲོ,2147
ཕོག,2146
བཀྲེས,2143
གསན,2142
སྨྲའོ,2136
སྡིགས,2136
སྲན,2111
ཕུ,2111
བརྒལ,2110
རྗེར,2110
ལུག,2108
བསྣུན,2106
མའམ,2097
བཞོན,2091
ཡུད,2089
འཆགས,2089
། ༈ །,2082
ཁོར,2078
འགྲོར,2073
སྡོད,2070
མནར,2068
གསོན,2066
ངར,2064
སྤྲས,2063
བཏོན,2059
ཏང,2055
རྙོག,2051
བསྒྲེང,2049
དེད,2041
གདིང,2040
འཕྲལ,2031
རྩིས,2019
རིངས,2017
མཁར,2013
འཕྱེ,2009
བྲ,2002
ཙན,2001
དམའ,1999
འདྲའི,1998
ཅིས,1995
འཐོར,1990
ནོམ,1988
སྐུལ,1979
ལོར,1978
སྦལ,1977
བསྒོས,1977
རྙིང,1974
བསུ,1970
དྲིན,1963
རྒྱགས,1956
བཏིང,1955
སྟབས,1953
ཤལ,1946
ཚིལ,1946
ལྟག,1933
བརྒྱར,1931
བསྒྲལ,1931
འཚོང,1927
རོག,1916
བསྟི,1895
ཕོར,1895
རྒྱར,1894
ཕྱུགས,1883
གཙིགས,1882
ཝང,1882
རྟའི,1881
འཕྱང,1873
བརྒྱལ,1872
བསྐོས,1871
ཙུ,1871
ཁྱུད,1867
དྲེགས,1852
གླགས,1852
གཏིང,1837
དཔར,1832
ཤུལ,1830
ཏའི,1822
དཔོག,1819
སྟང,1815
པུར,1804
མགྲོན,1804
བཟླ,1804
འགུལ,1792
བསྐྱབ,1792
འགྲེང,1783
ཆབ,1783
གླ,1782
མིར,1781
བརྒྱའི,1776
གྲག,1766
གེར,1754
ཅོག,1753
གེགས,1749
སྟེན,1744
འདྲེ,1743
ལྷམ,1743
བཟོ,1740
རྒས,1723
ཁེངས,1722
སྦུབས,1718
འབྲངས,1718
སྦེད,1714
བྲེ,1706
གཞིག,1704
རན,1704
འཁྲིག,1694
བཤིག,1683
སྦར,1682
ཆུར,1669
གཟེར,1664
ཁེ,1650
བང,1649
བརྡུངས,1644
འཆོས,1643
ཚབས,1642
བསླངས,1638
རྟུལ,1634
འཇལ,1634
ངོམས,1632
ཡམ,1627
དཔེས,1623
ཤུན,1613
བཙོས,1612
ལུད,1607
མགྱོགས,1602
པྲི,1602
ལྷུར,1601
རྟོན,1596
ཚེགས,1588
འཆག,1588
གཤེར,1582
མཇེད,1582
སྤུན,1581
མཆིལ,1574
བཀྲམ,1573
གྲྭ,1571
ཀས,1568
གསོས,1562
བླུན,1560
བཤོས,1556
གད,1555
སྟུག,1555
གོན,1552
བཏུལ,1552
སྨྱུང,1548
འདྲིས,1547
སྩོགས,1546
བསྐོ,1542
ཆན,1538
སྨ,1538
འདར,1536
ཀོར,1533
བཅུས,1529
ཡར,1528
སྨྲེ,1523
སྦ,1518
སྤོ,1515
གཡེངས,1515
བྱོལ,1514
རྔུ,1510
སྲད,1508
རྨུགས,1508
གཞང,1502
ཅ,1501
ཁྱམས,1500
ཚོ,1496
བསྙད,1491
ཐེར,1490
བཅབས,1488
དྲལ,1486
གཉུག,1480
ཕོད,1477
བརྐུས,1475
རྐེད,1471
སྨྲོས,1469
གུམ,1464
བརླ,1462
གནད,1457
གོལ,1443
འབོད,1441
ཕྲོགས,1439
རྒྱུག,1438
བརླག,1429
འཕར,1428
བཅངས,1424
གནམ,1421
རྫི,1421
ཁའི,1416
སྐྱུག,1415
གདོལ,1408
ཡོར,1405
སྐ,1403
པེ,1401
མཚོར,1396
པའིའོ,1390
བརྡུང,1386
ལྷོར,1381
ཁྲེལ,1376
ཁྲ,1376
རྔུབ,1369
ཞན,1367
བཀྲོལ,1366
དགར,1366
བསྐུམ,1365
ཚོས,1360
མགུར,1356
མཛེ,1356
བཏུས,1354
ཞར,1353
སྒྲར,1352
མནོས,1349
བན,1349
ངུས,1346
ཐིགས,1341
སྤྲད,1337
སོམ,1333
ཞོག,1332
གེས,1332
བསང,1329
ཞེང,1328
ཐོར,1326
ཙོམ,1325
ཁེབས,1317
དུབ,1316
བྱིང,1315
གསོར,1313
གཡང,1312
བུང,1311
གཏོད,1310
གསོག,1306
ལྟའི,1305
འཚེད,1298
མཐིང,1293
བསངས,1287
དགའི,1280
ངོར,1277
གཅེས,1275
སང,1274
འཕྲོགས,1274
ཀའོ,1273
འཇིམ,1272
ཀླད,1271
གདེངས,1263
རྡལ,1257
བརྡེག,1251
ཛེ,1249
ཤུག,1248
འཕྲོད,1248
འབྲི,1247
དགུར,1243
རེར,1242
སྐྱའི,1236
འཕྱ,1229
བལྟར,1227
གྱད,1226
བཙོ,1225
སྟངས,1224
གོམ,1224
ཐུ,1217
༄༅། །,1214
བདོག,1213
འཚམ,1212
འཇུ,1212
གཞེས,1211
མཁོ,1211
འགྲོས,1210
རུལ,1209
དུགས,1209
བཙིར,1204
ཡོལ,1202
གདངས,1199
བརྩལ,1198
བཏེག,1197
བུག,1191
ཐོང,1188
སོལ,1183
ཞུན,1178
ནོད,1178
དཔའོ,1178
བདེར,1176
བསླུས,1175
སྤྲོད,1173
བདར,1171
དགུན,1168
མཐོལ,1168
གཟོད,1162
འཐོན,1155
ལྡེང,1153
བསྡིགས,1148
གབ,1147
ཡོང,1147
བརྡར,1147
བཅོལ,1146
བཏུབ,1145
དངས,1144
དཀའོ,1140
ཐུལ,1136
སློན,1135
བརྟ,1134
བཀླགས,1131
ཆུག,1131
རྩའི,1130
བཞུད,1129
སྲབ,1129
འཛུད,1127
སྨྱོན,1127
རྩིར,1127
